link,pumps,pumps,pumps,pumps,pumps,pumps
id,P78,P78,P78,P79,P79,P79
properties,flow,energy,status,flow,energy,status
4 days 09:45:00,737.1960065693983,227.02520110371182,1.0,737.1960065693983,227.02520110371182,1.0
4 days 09:50:00,737.1960072469894,227.02520128561727,1.0,737.1960072469894,227.02520128561727,1.0
4 days 09:55:00,737.1960072161758,227.0252012773451,1.0,737.1960072161758,227.0252012773451,1.0
4 days 10:00:00,737.1960081366494,227.0252015244545,1.0,737.1960081366494,227.0252015244545,1.0
4 days 10:05:00,737.1960075322871,227.02520136220804,1.0,737.1960075322871,227.02520136220804,1.0
4 days 10:10:00,737.1960069448098,227.02520120449444,1.0,737.1960069448098,227.02520120449444,1.0
4 days 10:15:00,737.1960070521834,227.02520123331982,1.0,737.1960070521834,227.02520123331982,1.0
4 days 10:20:00,737.1960084057229,227.02520159668975,1.0,737.1960084057229,227.02520159668975,1.0
4 days 10:25:00,737.1960068742046,227.02520118553983,1.0,737.1960068742046,227.02520118553983,1.0
4 days 10:30:00,737.1960082120925,227.0252015447079,1.0,737.1960082120925,227.0252015447079,1.0
4 days 10:35:00,737.1960081048841,227.02520151592688,1.0,737.1960081048841,227.02520151592688,1.0
4 days 10:40:00,737.1960079130373,227.02520146442384,1.0,737.1960079130373,227.02520146442384,1.0
4 days 10:45:00,737.1960077878949,227.02520143082828,1.0,737.1960077878949,227.02520143082828,1.0
4 days 10:50:00,737.1960078926801,227.02520145895875,1.0,737.1960078926801,227.02520145895875,1.0
4 days 10:55:00,737.1960078391991,227.0252014446013,1.0,737.1960078391991,227.0252014446013,1.0
4 days 11:00:00,737.1960073543811,227.02520131444754,1.0,737.1960073543811,227.02520131444754,1.0
4 days 11:05:00,737.1960077049106,227.02520140855034,1.0,737.1960077049106,227.02520140855034,1.0
4 days 11:10:00,737.1960077119626,227.0252014104435,1.0,737.1960077119626,227.0252014104435,1.0
4 days 11:15:00,737.1960082803407,227.02520156302975,1.0,737.1960082803407,227.02520156302975,1.0
4 days 11:20:00,737.1960080054904,227.0252014892437,1.0,737.1960080054904,227.0252014892437,1.0
4 days 11:25:00,737.1960070528469,227.02520123349797,1.0,737.1960070528469,227.02520123349797,1.0
4 days 11:30:00,737.196007585201,227.02520137641324,1.0,737.196007585201,227.02520137641324,1.0
4 days 11:35:00,737.1960075709843,227.02520137259663,1.0,737.1960075709843,227.02520137259663,1.0
4 days 11:40:00,737.1960076490125,227.025201393544,1.0,737.1960076490125,227.025201393544,1.0
4 days 11:45:00,737.1960081970747,227.0252015406762,1.0,737.1960081970747,227.0252015406762,1.0
4 days 11:50:00,737.1960080580646,227.02520150335772,1.0,737.1960080580646,227.02520150335772,1.0
4 days 11:55:00,737.1960080405468,227.02520149865492,1.0,737.1960080405468,227.02520149865492,1.0
4 days 12:00:00,737.1960072915765,227.0252012975871,1.0,737.1960072915765,227.0252012975871,1.0
4 days 12:05:00,737.1960077941371,227.02520143250405,1.0,737.1960077941371,227.02520143250405,1.0
4 days 12:10:00,737.1960070788108,227.0252012404682,1.0,737.1960070788108,227.0252012404682,1.0
4 days 12:15:00,737.196006811266,227.02520116864335,1.0,737.196006811266,227.02520116864335,1.0
4 days 12:20:00,737.1960071084654,227.02520124842923,1.0,737.1960071084654,227.02520124842923,1.0
4 days 12:25:00,737.1960080796362,227.02520150914884,1.0,737.1960080796362,227.02520150914884,1.0
4 days 12:30:00,737.1960076748785,227.02520140048796,1.0,737.1960076748785,227.02520140048796,1.0
4 days 12:35:00,737.1960070958194,227.02520124503437,1.0,737.1960070958194,227.02520124503437,1.0
4 days 12:40:00,737.1960077902033,227.02520143144795,1.0,737.1960077902033,227.02520143144795,1.0
4 days 12:45:00,737.1960083794454,227.02520158963534,1.0,737.1960083794454,227.02520158963534,1.0
4 days 12:50:00,737.1960073394773,227.02520131044648,1.0,737.1960073394773,227.02520131044648,1.0
4 days 12:55:00,737.1960070880071,227.0252012429371,1.0,737.1960070880071,227.0252012429371,1.0
4 days 13:00:00,737.1960076064788,227.0252013821255,1.0,737.1960076064788,227.0252013821255,1.0
4 days 13:05:00,737.1960076715893,227.02520139960495,1.0,737.1960076715893,227.02520139960495,1.0
4 days 13:10:00,737.196007455486,227.02520134159005,1.0,737.196007455486,227.02520134159005,1.0
4 days 13:15:00,737.196008253687,227.0252015558743,1.0,737.196008253687,227.0252015558743,1.0
4 days 13:20:00,737.1960076696605,227.02520139908714,1.0,737.1960076696605,227.02520139908714,1.0
4 days 13:25:00,737.196008358923,227.02520158412585,1.0,737.196008358923,227.02520158412585,1.0
4 days 13:30:00,737.1960077010655,227.02520140751807,1.0,737.1960077010655,227.02520140751807,1.0
4 days 13:35:00,737.1960078253416,227.02520144088112,1.0,737.1960078253416,227.02520144088112,1.0
4 days 13:40:00,737.1960074365633,227.0252013365101,1.0,737.1960074365633,227.0252013365101,1.0
4 days 13:45:00,737.1960074765635,227.02520134724853,1.0,737.1960074765635,227.02520134724853,1.0
4 days 13:50:00,737.196007369115,227.025201318403,1.0,737.196007369115,227.025201318403,1.0
4 days 13:55:00,737.1960081941828,227.02520153989985,1.0,737.1960081941828,227.02520153989985,1.0
4 days 14:00:00,737.1960071821596,227.02520126821312,1.0,737.1960071821596,227.02520126821312,1.0
4 days 14:05:00,737.1960079223529,227.02520146692464,1.0,737.1960079223529,227.02520146692464,1.0
4 days 14:10:00,737.1960079663996,227.0252014787494,1.0,737.1960079663996,227.0252014787494,1.0
4 days 14:15:00,737.1960084541678,227.0252016096952,1.0,737.1960084541678,227.0252016096952,1.0
4 days 14:20:00,737.1960071715761,227.02520126537186,1.0,737.1960071715761,227.02520126537186,1.0
4 days 14:25:00,737.1960076682625,227.02520139871183,1.0,737.1960076682625,227.02520139871183,1.0
4 days 14:30:00,737.1960075460254,227.02520136589618,1.0,737.1960075460254,227.02520136589618,1.0
4 days 14:35:00,737.196007945752,227.02520147320635,1.0,737.196007945752,227.02520147320635,1.0
4 days 14:40:00,737.1960077980971,227.02520143356713,1.0,737.1960077980971,227.02520143356713,1.0
4 days 14:45:00,737.1960071738653,227.02520126598645,1.0,737.1960071738653,227.02520126598645,1.0
4 days 14:50:00,737.1960076792802,227.02520140166965,1.0,737.1960076792802,227.02520140166965,1.0
4 days 14:55:00,737.1960070658855,227.0252012369983,1.0,737.1960070658855,227.0252012369983,1.0
4 days 15:00:00,737.1960070428856,227.02520123082374,1.0,737.1960070428856,227.02520123082374,1.0
4 days 15:05:00,737.1960071251315,227.0252012529034,1.0,737.1960071251315,227.0252012529034,1.0
4 days 15:10:00,737.1960073394531,227.02520131044,1.0,737.1960073394531,227.02520131044,1.0
4 days 15:15:00,737.1960077048407,227.02520140853156,1.0,737.1960077048407,227.02520140853156,1.0
4 days 15:20:00,737.1960080204946,227.0252014932717,1.0,737.1960080204946,227.0252014932717,1.0
4 days 15:25:00,737.1960082306874,227.02520154969986,1.0,737.1960082306874,227.02520154969986,1.0
4 days 15:30:00,737.196007339097,227.0252013103444,1.0,737.196007339097,227.0252013103444,1.0
4 days 15:35:00,737.1960067131964,227.0252011423157,1.0,737.1960067131964,227.0252011423157,1.0
4 days 15:40:00,737.1960080371545,227.02520149774423,1.0,737.1960080371545,227.02520149774423,1.0
4 days 15:45:00,737.1960072135686,227.02520127664516,1.0,737.1960072135686,227.02520127664516,1.0
4 days 15:50:00,737.1960076018333,227.02520138087834,1.0,737.1960076018333,227.02520138087834,1.0
4 days 15:55:00,737.1960071377812,227.02520125629937,1.0,737.1960071377812,227.02520125629937,1.0
4 days 16:00:00,737.1960080884654,227.0252015115191,1.0,737.1960080884654,227.0252015115191,1.0
4 days 16:05:00,737.1960070204267,227.02520122479444,1.0,737.1960070204267,227.02520122479444,1.0
4 days 16:10:00,737.1960071932563,227.0252012711921,1.0,737.1960071932563,227.0252012711921,1.0
4 days 16:15:00,737.1960068468261,227.0252011781898,1.0,737.1960068468261,227.0252011781898,1.0
4 days 16:20:00,737.1960087118823,227.025201678881,1.0,737.1960087118823,227.025201678881,1.0
4 days 16:25:00,737.1960074065217,227.0252013284452,1.0,737.1960074065217,227.0252013284452,1.0
4 days 16:30:00,737.1960070459538,227.02520123164751,1.0,737.1960070459538,227.02520123164751,1.0
4 days 16:35:00,737.1960075850308,227.02520137636753,1.0,737.1960075850308,227.02520137636753,1.0
4 days 16:40:00,737.196007780811,227.0252014289265,1.0,737.196007780811,227.0252014289265,1.0
4 days 16:45:00,737.1960076299304,227.02520138842124,1.0,737.1960076299304,227.02520138842124,1.0
4 days 16:50:00,737.1960081102314,227.02520151736238,1.0,737.1960081102314,227.02520151736238,1.0
4 days 16:55:00,737.1960079469833,227.02520147353695,1.0,737.1960079469833,227.02520147353695,1.0
4 days 17:00:00,737.1960075452297,227.02520136568253,1.0,737.1960075452297,227.02520136568253,1.0
4 days 17:05:00,737.196007327812,227.02520130731483,1.0,737.196007327812,227.02520130731483,1.0
4 days 17:10:00,737.1960075615079,227.02520137005257,1.0,737.1960075615079,227.02520137005257,1.0
4 days 17:15:00,737.1960071433864,227.0252012578041,1.0,737.1960071433864,227.0252012578041,1.0
4 days 17:20:00,737.1960072792024,227.0252012942651,1.0,737.1960072792024,227.0252012942651,1.0
4 days 17:25:00,737.1960078218553,227.0252014399452,1.0,737.1960078218553,227.0252014399452,1.0
4 days 17:30:00,737.1960077445827,227.02520141920064,1.0,737.1960077445827,227.02520141920064,1.0
4 days 17:35:00,737.1960081289176,227.02520152237884,1.0,737.1960081289176,227.02520152237884,1.0
4 days 17:40:00,737.1960075424219,227.0252013649288,1.0,737.1960075424219,227.0252013649288,1.0
4 days 17:45:00,737.196007928225,227.02520146850108,1.0,737.196007928225,227.02520146850108,1.0
4 days 17:50:00,737.196007400633,227.02520132686425,1.0,737.196007400633,227.02520132686425,1.0
4 days 17:55:00,737.1960080345374,227.0252014970416,1.0,737.1960080345374,227.0252014970416,1.0
4 days 18:00:00,737.1960072374069,227.0252012830448,1.0,737.1960072374069,227.0252012830448,1.0
4 days 18:05:00,737.1960080508445,227.02520150141945,1.0,737.1960080508445,227.02520150141945,1.0
4 days 18:10:00,737.1960068943257,227.02520119094152,1.0,737.1960068943257,227.02520119094152,1.0
4 days 18:15:00,737.1960070483716,227.02520123229655,1.0,737.1960070483716,227.02520123229655,1.0
4 days 18:20:00,737.1960073269588,227.02520130708578,1.0,737.1960073269588,227.02520130708578,1.0
4 days 18:25:00,737.196007513434,227.0252013571467,1.0,737.196007513434,227.0252013571467,1.0
4 days 18:30:00,737.1960085901786,227.0252016462086,1.0,737.1960085901786,227.0252016462086,1.0
4 days 18:35:00,737.1960065395832,227.02520109570767,1.0,737.1960065395832,227.02520109570767,1.0
4 days 18:40:00,737.1960072732919,227.02520129267842,1.0,737.1960072732919,227.02520129267842,1.0
4 days 18:45:00,737.1960074443867,227.02520133861037,1.0,737.1960074443867,227.02520133861037,1.0
4 days 18:50:00,737.1960077171545,227.02520141183737,1.0,737.1960077171545,227.02520141183737,1.0
4 days 18:55:00,737.1960077135652,227.0252014108737,1.0,737.1960077135652,227.0252014108737,1.0
4 days 19:00:00,737.1960070651185,227.02520123679238,1.0,737.1960070651185,227.02520123679238,1.0
4 days 19:05:00,737.1960074787223,227.02520134782807,1.0,737.1960074787223,227.02520134782807,1.0
4 days 19:10:00,737.1960073617696,227.0252013164311,1.0,737.1960073617696,227.0252013164311,1.0
4 days 19:15:00,737.1960086112543,227.02520165186652,1.0,737.1960086112543,227.02520165186652,1.0
4 days 19:20:00,737.1960078747092,227.02520145413428,1.0,737.1960078747092,227.02520145413428,1.0
4 days 19:25:00,737.1960071718144,227.02520126543587,1.0,737.1960071718144,227.02520126543587,1.0
4 days 19:30:00,737.1960081348393,227.02520152396858,1.0,737.1960081348393,227.02520152396858,1.0
4 days 19:35:00,737.1960071097616,227.02520124877725,1.0,737.1960071097616,227.02520124877725,1.0
4 days 19:40:00,737.1960071096747,227.0252012487539,1.0,737.1960071096747,227.0252012487539,1.0
4 days 19:45:00,737.1960073409325,227.02520131083716,1.0,737.1960073409325,227.02520131083716,1.0
4 days 19:50:00,737.196007035948,227.0252012289613,1.0,737.196007035948,227.0252012289613,1.0
4 days 19:55:00,737.1960077432398,227.0252014188402,1.0,737.1960077432398,227.0252014188402,1.0
4 days 20:00:00,737.196007183522,227.0252012685789,1.0,737.196007183522,227.0252012685789,1.0
4 days 20:05:00,737.1960075056753,227.0252013550638,1.0,737.1960075056753,227.0252013550638,1.0
4 days 20:10:00,737.1960069138369,227.0252011961795,1.0,737.1960069138369,227.0252011961795,1.0
4 days 20:15:00,737.1960073089839,227.02520130226023,1.0,737.1960073089839,227.02520130226023,1.0
4 days 20:20:00,737.1960072553163,227.0252012878527,1.0,737.1960072553163,227.0252012878527,1.0
4 days 20:25:00,737.1960070616188,227.02520123585288,1.0,737.1960070616188,227.02520123585288,1.0
4 days 20:30:00,737.1960073397728,227.02520131052586,1.0,737.1960073397728,227.02520131052586,1.0
4 days 20:35:00,737.1960075148551,227.0252013575282,1.0,737.1960075148551,227.0252013575282,1.0
4 days 20:40:00,737.19600740745,227.02520132869435,1.0,737.19600740745,227.02520132869435,1.0
4 days 20:45:00,737.1960074747266,227.02520134675535,1.0,737.1960074747266,227.02520134675535,1.0
4 days 20:50:00,737.1960081516293,227.025201528476,1.0,737.1960081516293,227.025201528476,1.0
4 days 20:55:00,737.196006629654,227.025201119888,1.0,737.196006629654,227.025201119888,1.0
4 days 21:00:00,737.1960079886172,227.02520148471393,1.0,737.1960079886172,227.02520148471393,1.0
4 days 21:05:00,737.1960066323669,227.02520112061632,1.0,737.1960066323669,227.02520112061632,1.0
4 days 21:10:00,737.1960077866331,227.02520143048952,1.0,737.1960077866331,227.02520143048952,1.0
4 days 21:15:00,737.1960073816846,227.02520132177742,1.0,737.1960073816846,227.02520132177742,1.0
4 days 21:20:00,737.1960066739687,227.0252011317847,1.0,737.1960066739687,227.0252011317847,1.0
4 days 21:25:00,737.1960077267867,227.02520141442318,1.0,737.1960077267867,227.02520141442318,1.0
4 days 21:30:00,737.1960078164055,227.02520143848213,1.0,737.1960078164055,227.02520143848213,1.0
4 days 21:35:00,737.1960078832284,227.02520145642134,1.0,737.1960078832284,227.02520145642134,1.0
4 days 21:40:00,737.1960068181963,227.02520117050395,1.0,737.1960068181963,227.02520117050395,1.0
4 days 21:45:00,737.1960070433593,227.0252012309509,1.0,737.1960070433593,227.0252012309509,1.0
4 days 21:50:00,737.1960073314656,227.0252013082957,1.0,737.1960073314656,227.0252013082957,1.0
4 days 21:55:00,737.1960069831575,227.02520121478923,1.0,737.1960069831575,227.02520121478923,1.0
4 days 22:00:00,737.1960078549463,227.02520144882877,1.0,737.1960078549463,227.02520144882877,1.0
4 days 22:05:00,737.1960075490828,227.02520136671694,1.0,737.1960075490828,227.02520136671694,1.0
4 days 22:10:00,737.1960075443914,227.02520136545746,1.0,737.1960075443914,227.02520136545746,1.0
4 days 22:15:00,737.1960068156841,227.02520116982947,1.0,737.1960068156841,227.02520116982947,1.0
4 days 22:20:00,737.1960075826213,227.02520137572066,1.0,737.1960075826213,227.02520137572066,1.0
4 days 22:25:00,737.1960077703948,227.02520142613022,1.0,737.1960077703948,227.02520142613022,1.0
4 days 22:30:00,737.1960077709946,227.02520142629112,1.0,737.1960077709946,227.02520142629112,1.0
4 days 22:35:00,737.1960080919957,227.02520151246685,1.0,737.1960080919957,227.02520151246685,1.0
4 days 22:40:00,737.1960077196908,227.02520141251821,1.0,737.1960077196908,227.02520141251821,1.0
4 days 22:45:00,737.1960072080409,227.02520127516124,1.0,737.1960072080409,227.02520127516124,1.0
4 days 22:50:00,737.1960079958811,227.025201486664,1.0,737.1960079958811,227.025201486664,1.0
4 days 22:55:00,737.1960075691615,227.02520137210732,1.0,737.1960075691615,227.02520137210732,1.0
4 days 23:00:00,737.1960072841887,227.02520129560375,1.0,737.1960072841887,227.02520129560375,1.0
4 days 23:05:00,737.1960074108565,227.02520132960885,1.0,737.1960074108565,227.02520132960885,1.0
4 days 23:10:00,737.1960074445251,227.02520133864752,1.0,737.1960074445251,227.02520133864752,1.0
4 days 23:15:00,737.1960080296573,227.02520149573155,1.0,737.1960080296573,227.02520149573155,1.0
4 days 23:20:00,737.1960074203963,227.02520133216987,1.0,737.1960074203963,227.02520133216987,1.0
4 days 23:25:00,737.1960077259005,227.02520141418526,1.0,737.1960077259005,227.02520141418526,1.0
4 days 23:30:00,737.1960076064549,227.02520138211904,1.0,737.1960076064549,227.02520138211904,1.0
4 days 23:35:00,737.1960076307996,227.0252013886546,1.0,737.1960076307996,227.0252013886546,1.0
4 days 23:40:00,737.1960072947625,227.0252012984424,1.0,737.1960072947625,227.0252012984424,1.0
4 days 23:45:00,737.196008017667,227.02520149251268,1.0,737.196008017667,227.02520149251268,1.0
4 days 23:50:00,737.1960080040512,227.02520148885733,1.0,737.1960080040512,227.02520148885733,1.0
4 days 23:55:00,737.196007610023,227.02520138307685,1.0,737.196007610023,227.02520138307685,1.0
5 days 00:00:00,737.1960078105859,227.02520143691987,1.0,737.1960078105859,227.02520143691987,1.0
5 days 00:05:00,737.196007707064,227.02520140912844,1.0,737.196007707064,227.02520140912844,1.0
5 days 00:10:00,737.1960073714763,227.02520131903685,1.0,737.1960073714763,227.02520131903685,1.0
5 days 00:15:00,737.1960080884767,227.0252015115221,1.0,737.1960080884767,227.0252015115221,1.0
5 days 00:20:00,737.1960072592755,227.02520128891558,1.0,737.1960072592755,227.02520128891558,1.0
5 days 00:25:00,737.196006837672,227.02520117573232,1.0,737.196006837672,227.02520117573232,1.0
5 days 00:30:00,737.1960072442199,227.0252012848738,1.0,737.1960072442199,227.0252012848738,1.0
5 days 00:35:00,737.1960073306626,227.02520130808006,1.0,737.1960073306626,227.02520130808006,1.0
5 days 00:40:00,737.1960080761373,227.0252015082095,1.0,737.1960080761373,227.0252015082095,1.0
5 days 00:45:00,737.1960074388307,227.02520133711877,1.0,737.1960074388307,227.02520133711877,1.0
5 days 00:50:00,737.1960074039808,227.02520132776309,1.0,737.1960074039808,227.02520132776309,1.0
5 days 00:55:00,737.1960076350952,227.0252013898078,1.0,737.1960076350952,227.0252013898078,1.0
5 days 01:00:00,737.1960076798249,227.02520140181588,1.0,737.1960076798249,227.02520140181588,1.0
